172,91037	223,72807
173,02078	213,73498
173,13121	172,85352
173,24167	127,48435
173,35215	87,95915
173,46267	59,94237
173,57321	44,5854
173,68378	36,23717
173,79438	33,61972
173,90501	32,57076
174,01567	30,94253
174,12635	29,91969
174,23706	29,13918
174,34781	30,19417
174,45858	29,761
174,56937	26,29325
174,6802	21,12265
174,79105	16,30933
174,90193	13,39756
175,01284	12,07445
175,12378	11,66541
175,23475	13,29348
175,34575	16,44161
175,45677	17,62091
175,56782	14,81238
175,6789	11,27916
175,79001	9,56463
175,90114	8,64693
176,01231	8,59519
176,1235	9,44291
176,23472	9,70602
176,34597	10,10178
176,45725	11,29086
176,56855	12,62711
176,67989	13,72283
176,79125	14,3331
176,90264	14,56313
177,01406	14,62469
177,1255	14,8101
177,23698	16,06818
177,34848	19,80095
177,46001	25,60464
177,57157	30,22665
177,68316	30,30773
177,79478	27,1787
177,90642	22,65996
178,01809	18,55812
178,12979	16,37446
178,24152	16,46431
178,35328	18,86658
178,46507	23,56948
178,57688	26,78869
178,68872	25,59729
178,80059	21,70785
178,91249	18,34921
179,02442	15,87364
179,13637	15,20597
179,24835	15,55065
179,36036	15,19049
179,4724	13,74998
179,58447	12,60749
179,69657	14,2652
179,80869	17,21486
179,92084	21,05881
180,03302	25,45414
180,14523	27,96048
180,25747	26,19816
180,36973	21,93862
180,48203	18,82457
180,59435	17,99551
180,7067	18,27261
180,81908	20,2635
180,93148	24,09332
181,04392	28,07358
181,15638	29,85915
181,26887	28,92599
181,38139	26,8389
181,49394	24,92134
181,60651	24,9
181,71912	26,25884
181,83175	27,0151
181,94441	26,37629
182,0571	24,34931
182,16981	22,02717
182,28256	20,16095
182,39533	19,73494
182,50813	21,22077
182,62096	23,13725
182,73382	23,26734
182,84671	21,66052
182,95962	19,72593
183,07256	18,79686
183,18554	18,72657
183,29853	19,44288
183,41156	20,29847
183,52462	27,10226
183,6377	51,94322
183,75081	92,79349
183,86395	131,94591
183,97712	145,26378
184,09032	127,38861
184,20354	94,34062
184,3168	64,77479
184,43008	41,51787
184,54339	29,06475
184,65672	22,37547
184,77009	18,87781
184,88348	18,74274
184,99691	18,40103
185,11036	18,69109
185,22384	20,01302
185,33734	25,97521
185,45088	39,69986
185,56444	54,0304
185,67803	59,08875
185,79165	60,40699
185,9053	65,10504
186,01898	67,40171
186,13268	58,7381
186,24641	45,43127
186,36018	34,41561
186,47396	28,39725
186,58778	27,20895
186,70163	28,02708
186,8155	27,65469
186,9294	23,7179
187,04333	19,31928
187,15729	14,82951
187,27128	11,2959
187,38529	9,09209
187,49934	8,00593
187,61341	7,95193
187,72751	8,65652
187,84164	10,78584
187,95579	13,9438
188,06998	17,30372
188,18419	19,22164
188,29843	19,33067
188,4127	18,47747
188,527	17,01872
188,64132	15,5321
188,75568	13,41081
188,87006	11,22975
188,98447	9,21782
189,09891	8,04499
189,21337	8,06264
189,32787	8,21119
189,44239	8,50556
189,55694	8,57982
189,67152	8,69891
189,78613	8,52522
189,90077	9,25742
190,01543	11,01376
190,13012	12,55496
190,24484	12,72692
190,35959	12,47394
190,47437	12,29162
190,58917	12,55323
190,70401	13,05328
190,81887	13,4275
190,93376	13,64563
191,04868	14,47767
191,16362	17,7457
191,2786	25,59395
191,3936	34,98032
191,50863	41,85179
191,62369	42,96326
191,73878	42,33078
191,8539	45,56254
191,96904	51,15009
192,08421	50,579
192,19941	45,60946
192,31464	45,53492
192,4299	66,62196
192,54518	112,89188
192,6605	158,347
192,77584	171,39233
192,89121	152,88673
193,00661	120,80009
193,12203	87,42932
193,23749	61,23423
193,35297	43,72305
193,46848	34,02597
193,58402	27,17633
193,69959	23,32023
193,81518	20,13148
193,93081	17,61313
194,04646	17,92539
194,16214	21,19272
194,27785	32,30193
194,39358	47,73071
194,50935	54,64013
194,62514	49,16874
194,74096	41,06996
194,85681	34,85431
194,97269	29,67877
195,0886	27,28717
195,20453	26,92021
195,32049	25,92633
195,43648	26,07791
195,5525	30,63238
195,66855	39,48764
195,78463	48,24026
195,90073	53,09862
196,01686	54,37456
196,13302	54,77321
196,24921	53,12305
196,36543	47,64796
196,48167	39,84573
196,59794	34,11379
196,71424	32,22776
196,83057	31,66314
196,94693	30,40678
197,06332	27,87115
197,17973	25,68357
197,29617	24,20368
197,41264	23,19979
197,52914	22,82268
197,64567	23,42555
197,76223	26,20996
197,87881	29,08493
197,99542	28,0425
198,11206	25,47348
198,22873	22,48262
198,34543	19,87128
198,46215	18,38465
198,5789	18,20828
198,69568	18,84872
198,81249	19,91134
198,92933	20,47516
